否,fǒu,否,4,no; to deny
吸,xī,吸,4,to inhale
呀,yā,呀,4,[exc.] ah
味,wèi,味,4,"taste, smell"
呼,hū,呼,4,to call; to exhale
命,mìng,命,4,"fate; life; to order, to command"
咱,zán,咱,4,{colloquial} we
咳,ké,咳,4,to cough
售,shòu,售,4,to sell
嗽,sòu,嗽,4,{bound} to cough
嘗,cháng,尝,4,"taste, try"
嚐,cháng,尝,4,"taste, try"
嚴,yán,严,4,"strict, severe"
困,kùn,困,4,"to trap, to surround"
圍,wéi,围,4,"surround, enclose"
圾,jī,圾,4,garbage
址,zhǐ,址,4,"site, location"
垃,lā,垃,4,trash
基,jī,基,4,base
堅,jiān,坚,4,firm
堵,dǔ,堵,4,to block
塑,sù,塑,4,"mold, plastic"
填,tián,填,4,"fill, stuff"
增,zēng,增,4,to increase
壓,yā,压,4,"to press, to oppress"
士,shì,士,4,scholar; soldier
夠,gòu,够,4,enough
夢,mèng,梦,4,dream; to dream
夥,huǒ,伙,4,"partner, companion"
失,shī,失,4,"to lose, to miss"
奮,fèn,奋,4,"to strive, to exert"
存,cún,存,4,"to exist, to deposit"
孫,sūn,孙,4,"grandson, descendant"
寄,jì,寄,4,to send
密,mì,密,4,secret
富,fù,富,4,"rich, wealthy"
寒,hán,寒,4,"cold, poor"
察,chá,察,4,"to observe, to inspect"
封,fēng,封,4,seal; to seal
將,jiàng,将,4,"general, high ranking officer"
將,jiāng,将,4,"will, be about to; with; to use, to get"
專,zhuān,专,4,specialized
尊,zūn,尊,4,"respect, honor"
導,dǎo,导,4,"to guide, to lead"
尤,yóu,尤,4,outstanding
局,jú,局,4,"bureau, office"
展,zhǎn,展,4,to unfold
巧,qiǎo,巧,4,skillful; coincidental
巾,jīn,巾,4,"scarf, towel"
并,bìng,并,4,"combine, together"
并,bīng,并,4,<place>
幸,xìng,幸,4,fortunate
幽,yōu,幽,4,"dark, secluded"
序,xù,序,4,order; preface
底,dǐ,底,4,"bottom, base"
度,dù,度,4,"degree, extent"
座,zuò,座,4,seat
廁,cè,厕,4,toilet
廚,chú,厨,4,kitchen
廣,guǎng,广,4,"wide, broad"
廳,tīng,厅,4,"hall, office"
建,jiàn,建,4,to build
弄,nòng,弄,4,to do; to play with
式,shì,式,4,style; formula
引,yǐn,引,4,"to lead, to guide"
彈,tán,弹,4,"to pluck (string), to play (string instrument); to spring"
彩,cǎi,彩,4,(bright) color
律,lǜ,律,4,"law, pattern"
微,wēi,微,4,"small, tiny"
志,zhì,志,4,"will, ambition"
性,xìng,性,4,nature; sex
恐,kǒng,恐,4,frightened; to fear
悉,xī,悉,4,"to know; all, in all cases"
悔,huǐ,悔,4,regret
惜,xī,惜,4,cherish
惱,nǎo,恼,4,"annoyed, vexed"
愉,yú,愉,4,"happy, pleased"
態,tài,态,4,"manner, state"
慕,mù,慕,4,"to admire, to long for"
慮,lǜ,虑,4,"to consider, to worry"
憐,lián,怜,4,"pity, compassion"
憶,yì,忆,4,"remember, recall"
懶,lǎn,懒,4,"lazy, sluggish"
懷,huái,怀,4,"bosom, heart; to harbor in mind; to conceive (child)"
戚,qī,戚,4,"{bound} relative, kin"
戴,dài,戴,4,"wear, put on"
戶,hù,户,4,household; door
扔,rēng,扔,4,to throw
扮,bàn,扮,4,to dress up as
批,pī,批,4,to criticize; [m.w. (for batches)]
技,jì,技,4,"skill, technique"
折,zhé,折,4,"to break, to fold"
抬,tái,抬,4,"to lift, to carry"
抱,bào,抱,4,"to embrace, to hug"
抽,chōu,抽,4,"to pull, to draw out"
拉,lā,拉,4,to pull
拒,jù,拒,4,to refuse
招,zhāo,招,4,"to recruit, to beckon"
拜,bài,拜,4,to worship
拾,shí,拾,4,to pick up
持,chí,持,4,to hold
指,zhǐ,指,4,finger; to point to
按,àn,按,4,to press
挺,tǐng,挺,4,to straighten
授,shòu,授,4,to grant
掉,diào,掉,4,"to fall, to drop"
排,pái,排,4,to arrange
推,tuī,推,4,to push
揚,yáng,扬,4,"raise, wave"
摺,zhé,折,4,"to fold, to bend"
播,bō,播,4,"to broadcast, to spread"
擦,cā,擦,4,"to wipe, to rub"
擾,ráo,扰,4,"to disturb, to interfere"
支,zhī,支,4,"branch; to support, to sustain"
收,shōu,收,4,"to receive, to collect"
改,gǎi,改,4,to change
效,xiào,效,4,effect
敗,bài,败,4,"to fail, to ruin; to defeat; rotten"
敢,gǎn,敢,4,"to dare, to venture"
散,sàn,散,4,"to scatter, to disperse"
敲,qiāo,敲,4,"to knock, to strike"
整,zhěng,整,4,"to fix, to arrange"
斷,duàn,断,4,to break
族,zú,族,4,clan
既,jì,既,4,already
普,pǔ,普,4,"universal, general"
景,jǐng,景,4,"scenery, view"
暑,shǔ,暑,4,"heat, hot wheather, summer heat"
暖,nuǎn,暖,4,warm; to warm
暫,zhàn,暂,4,"temporary, brief"
材,cái,材,4,timber; material
松,sōng,松,4,<tree> pine tree
林,lín,林,4,forest
染,rǎn,染,4,to dye; to catch (disease)
柿,shì,柿,4,<tree> <fruit> persimmon
格,gé,格,4,standard
案,àn,案,4,"wooden tray, desk; case; record; plan"
桶,tǒng,桶,4,barrel
棄,qì,弃,4,to abandon
棒,bàng,棒,4,"stick, club"
森,sēn,森,4,forest
棵,kuò,棵,4,[m.w. (for plants)]
植,zhí,植,4,"to plant, to grow"
概,gài,概,4,"general, overall"
標,biāo,标,4,"standard, sign"
橋,qiáo,桥,4,bridge
橡,xiàng,橡,4,<tree> oak
款,kuǎn,款,4,sincere; section; sum of money; [m.w. (for versions/models)] style
歉,qiàn,歉,4,"sorry, regretful"
止,zhǐ,止,4,stop; to stop
此,cǐ,此,4,{classical} this
死,sǐ,死,4,death
母,mǔ,母,4,mother
毛,máo,毛,4,"hair, fur"
民,mín,民,4,people
永,yǒng,永,4,forever
汁,zhī,汁,4,"juice, sap"
汗,hàn,汗,4,sweat
汙,wū,污,4,"to pollute, to contaminate"
江,jiāng,江,4,river
沙,shā,沙,4,sand
油,yóu,油,4,oil
況,kuàng,况,4,"situation, condition"
泉,quán,泉,4,spring (water)
洋,yáng,洋,4,ocean
洲,zhōu,洲,4,islet in a river; continent
活,huó,活,4,"live, alive; to be alive"
流,liú,流,4,to flow
浪,làng,浪,4,wave
海,hǎi,海,4,sea
消,xiāo,消,4,to vanish; to eliminate
涼,liáng,凉,4,"cool, cold"
深,shēn,深,4,deep
減,jiǎn,减,4,to reduce
湯,tāng,汤,4,"hot water; soup, broth"
溫,wēn,温,4,"warm, lukewarm"
演,yǎn,演,4,"to perform, to act"
漫,màn,漫,4,"to overflow, to roam"
潑,pō,泼,4,"to splash, to spill"
激,jī,激,4,"to excite, to provoke"
濟,jì,济,4,"to help, to aid"
烤,kǎo,烤,4,to roast
無,wú,无,4,"to not have, without"
煙,yān,烟,4,"smoke, tobacco"
煩,fán,烦,4,"to trouble, to annoy"
熟,shú,熟,4,"ripe, mature; cooked; familiar; experienced, skilled"
爭,zhēng,争,4,"to fight, to dispute"
父,fù,父,4,father
爾,ěr,尔,4,"you, your {archaic}"
牌,pái,牌,4,"sign, plate"
猜,cāi,猜,4,to guess
獎,jiǎng,奖,4,"to reward, to prize"
獲,huò,获,4,"to gain, to obtain"
琴,qín,琴,4,"<musical instrument> zither, stringed instrument"
甚,shèn,甚,4,very
由,yóu,由,4,from; reason
申,shēn,申,4,to extend; to state; ninth (of earthly branch)
畢,bì,毕,4,to finish
疑,yí,疑,4,"to doubt, to suspect"
登,dēng,登,4,"to climb, to ascend"
盒,hé,盒,4,box
盡,jìn,尽,4,"to exhaust, to use up"
省,shěng,省,4,province
省,xǐng,省,4,"to reflect, to consider; to visit"
眾,zhòng,众,4,crowd
睏,kùn,困,4,"sleepy, tired"
研,yán,研,4,to grind; to research
破,pò,破,4,to break; broken
碩,shuò,硕,4,"great, outstanding"
確,què,确,4,"to confirm, to ascertain"
碼,mǎ,码,4,"code, number"
礎,chú,础,4,foundation
礦,kuàng,矿,4,"mine, ore"
示,shì,示,4,"to show, to demonstrate"
社,shè,社,4,"organization, society"
祝,zhù,祝,4,to wish
禁,jìn,禁,4,"to forbid, to prohibit"
福,fú,福,4,blessing
秀,xiù,秀,4,"elegant, outstanding"
科,kē,科,4,science; subject
秒,miǎo,秒,4,[unit of time] second
程,chéng,程,4,"process, course"
稍,shāo,稍,4,"a little, slightly"
積,jī,积,4,to accumulate
穫,huò,获,4,to harvest
究,jiū,究,4,"to investigate, to probe, to study intensively"
窗,chuāng,窗,4,window
窮,qióng,穷,4,poor
竟,jìng,竟,4,"to end, to finish"
章,zhāng,章,4,"badge; seal; regulation, order; chapter, section"
童,tóng,童,4,"child, juvenile"
競,jìng,竞,4,to compete
符,fú,符,4,symbol
笨,bèn,笨,4,"stupid, clumsy"
管,guǎn,管,4,"tube, pipe"
篇,piān,篇,4,"piece, chapter"
簽,qiān,签,4,to sign
籍,jí,籍,4,family register
籤,qiān,签,4,"inscribed bamboo stick (used in divination); label, tag"
粗,cū,粗,4,thick; coarse
精,jīng,精,4,essence
糖,táng,糖,4,sugar
紀,jì,纪,4,"order, discipline; age; era"
約,yuē,约,4,agreement
細,xì,细,4,thin; fine
絕,jué,绝,4,"to cut off, to sever"
緊,jǐn,紧,4,tight; urgent
線,xiàn,线,4,line
繼,jì,继,4,to continue; to carry on
續,xù,续,4,to continue; to follow
缺,quē,缺,4,lack
美,měi,美,4,beautiful
羞,xiū,羞,4,ashamed
羨,xiàn,羡,4,to envy; to admire
羽,yǔ,羽,4,"feather, wing"
翻,fān,翻,4,to turn over; to flip
耐,nài,耐,4,to endure
聘,pìn,聘,4,to hire; to employ
聚,jù,聚,4,to gather
聯,lián,联,4,to connect; to unite
職,zhí,职,4,job
肚,dù,肚,4,"belly, stomach"
肥,féi,肥,4,fat; plump
肯,kěn,肯,4,to consent; to agree
胳,gē,胳,4,arm
脫,tuō,脱,4,"to take off (clothes), to shed"
脾,pí,脾,4,spleen
膊,bó,膊,4,arm
膏,gāo,膏,4,ointment
膚,fū,肤,4,skin
臟,zàng,脏,4,internal organs
至,zhì,至,4,to arrive
臺,tái,台,4,"platform, stage"
與,yǔ,与,4,[structural p.] with; and
舉,jǔ,举,4,to raise; to lift
航,háng,航,4,to sail
苦,kǔ,苦,4,bitter
菸,yān,烟,4,tobacco
萄,táo,萄,4,{bound} <fruit> grape
落,luò,落,4,to fall
葉,yè,叶,4,leaf
著,zhù,著,4,to write; to make known; outstanding
葡,pú,葡,4,{bound} <fruit> grape
藝,yì,艺,4,art
虎,hǔ,虎,4,<animal> tiger
處,chù,处,4,to handle; to manage
術,shù,术,4,"art, technique"
衛,wèi,卫,4,"to defend, to guard"
袋,dài,袋,4,bag; pocket
襪,wà,袜,4,sock
規,guī,规,4,"rule, regulation"
親,qīn,亲,4,"parent; relative; close, dear"
觀,guān,观,4,"to observe, to view"
言,yán,言,4,"words, speech"
計,jì,计,4,plan; to calculate
討,tǎo,讨,4,to ask for; to send armed forces to suppress; to denounce; to incur
許,xǔ,许,4,to allow
証,zhèng,证,4,to admonish
評,píng,评,4,to evaluate
詳,xiáng,详,4,detailed
誌,zhì,志,4,"will, determination"
誠,chéng,诚,4,honesty
誤,wù,误,4,to mistake
誼,yì,谊,4,friendship
談,tán,谈,4,to talk
諒,liàng,谅,4,to forgive
論,lùn,论,4,to discuss
證,zhèng,证,4,"proof; certificate; to prove, to demonstrate"
警,jǐng,警,4,to warn
譯,yì,译,4,to translate
豐,fēng,丰,4,abundant
象,xiàng,象,4,elephant
貌,mào,貌,4,appearance
負,fù,负,4,"to carry, to bear; defeat; negative"
貨,huò,货,4,goods
責,zé,责,4,"responsibility; to reproach, to blame"
費,fèi,费,4,expense
賀,hè,贺,4,to congratulate
資,zī,资,4,"money, capital; material, resources"
質,zhì,质,4,quality
賺,zuàn,赚,4,to earn
購,gòu,购,4,to purchase
贏,yíng,赢,4,to win
趕,gǎn,赶,4,to rush
趟,tàng,趟,4,"trip, to go"
距,jù,距,4,to be away from; distance
躺,tǎng,躺,4,to lie down
輸,shū,输,4,to transport; to deliver
轉,zhuàn,转,4,to turn around; to wander around
轉,zhuǎn,转,4,to revolve; to shift; to roll; to move
辛,xīn,辛,4,"bitter, spicy"
辣,là,辣,4,spicy
迷,mí,迷,4,"to be confused, to be lost"
通,tōng,通,4,to connect; to pass through
逛,guàng,逛,4,to stroll
速,sù,速,4,speed
連,lián,连,4,to connect; to link
遍,biàn,遍,4,"all over, everywhere; [m.w. (for actions)] one time"
適,shì,适,4,to fit; suitable
邀,yāo,邀,4,to invite
郊,jiāo,郊,4,"suburbs, outskirts"
部,bù,部,4,part; department
酸,suān,酸,4,sour
醒,xǐng,醒,4,to wake up; conscious
釋,shì,释,4,to explain
量,liáng,量,4,to measure
金,jīn,金,4,<element> gold
針,zhēn,针,4,<tool> needle
鋼,gāng,钢,4,steel
鍵,jiàn,键,4,"metal bolt; key, button"
鏡,jìng,镜,4,mirror
鑰,yào,钥,4,key
鑰,yuè,钥,4,{archaic} lock; key
閤,hé,合,4,"to close; to combine, to join"
閱,yuè,阅,4,"to inspect, to review, to read"
降,jiàng,降,4,to descend
陪,péi,陪,4,to accompany
隊,duì,队,4,team
際,jì,际,4,"border, boundary"
隨,suí,随,4,to follow; to allow
險,xiǎn,险,4,danger
雜,zá,杂,4,"mixed, miscellaneous; to mix"
雲,yún,云,4,cloud
頁,yè,页,4,page
順,shùn,顺,4,"to obey, to follow; along; favorable"
預,yù,预,4,to take part in; beforehand; to prepare
颺,yáng,扬,4,"to float, to soar"
餃,jiǎo,饺,4,<food> dumpling
餅,bǐng,饼,4,<food> cake
養,yǎng,养,4,raise (animals/children)
餐,cān,餐,4,{classical} meal
首,shǒu,首,4,head
騙,piàn,骗,4,to deceive
驕,jiāo,骄,4,proud; arrogant
驗,yàn,验,4,"to examine, to test, to check"
驚,jīng,惊,4,"to be startled, to be frightened; alarm"
髒,zāng,脏,4,dirty
鬆,sōng,松,4,"loose; to loosen, to relax"
鬧,nào,闹,4,"noisy; to make noise, to disturb"
鴨,yā,鸭,4,<bird> duck
鹹,xián,咸,4,salty
鹽,yán,盐,4,salt
麗,lì,丽,4,beautiful
麻,má,麻,4,"<crop> hemp, flax (or their fiber); (material) coarse; numb"
默,mò,默,4,silent
鼓,gǔ,鼓,4,<musical instrument> drum
齡,líng,龄,4,age
乏,fá,乏,5,"lacking, poor"
乖,guāi,乖,5,"(child) obdient, well-behaved; abnormal"
乙,yǐ,乙,5,second (of heavenly stem)
享,xiǎng,享,5,to enjoy
代,dài,代,5,generation; to replace
令,lìng,令,5,"order, command; to order, to make (someone) do"
仿,fǎng,仿,5,"to imitate, to resemble"
企,qǐ,企,5,to stand on tiptoe; enterprise
伴,bàn,伴,5,companion; to accompany
伸,shēn,伸,5,"to stretch, to extend"
似,sì,似,5,to resemble
佛,fó,佛,5,{transliteration} Buddha
佩,pèi,佩,5,to wear; to admire
依,yī,依,5,to rely on
促,cù,促,5,"to urge, to hasten"
俊,jùn,俊,5,handsome
俗,sú,俗,5,custom; common
俱,jù,俱,5,all
倡,chàng,倡,5,to advocate
倣,fǎng,仿,5,to imitate
偉,wěi,伟,5,"great, large"
偷,tōu,偷,5,to steal
傍,bàng,傍,5,"beside, near"
催,cuī,催,5,"to urge, to hasten"
傻,shǎ,傻,5,"foolish, silly"
億,yì,亿,5,[num.] hundred million
償,cháng,偿,5,"to compensate, to repay"
兄,xiōng,兄,5,elder brother
充,chōng,充,5,"to fill, to serve as"
兌,duì,兑,5,"to cash, to exchange; to mix, to blend"
兔,tù,兔,5,<animal> rabbit
兵,bīng,兵,5,soldier
兼,jiān,兼,5,concurrently; holding more than one job
冊,cè,册,5,"book, volume"
冠,guàn,冠,5,to put on a hat; champion
冠,guān,冠,5,"hat, crown"
凌,líng,凌,5,to ascend
凍,dòng,冻,5,to freeze
初,chū,初,5,"beginning, first"
刪,shān,删,5,to delete
制,zhì,制,5,"to control, to restrict; system"
刺,cì,刺,5,to stab; thorn
剪,jiǎn,剪,5,<tool> scissors; to cut (with scissors)
創,chuàng,创,5,"to create, to establish"
劣,liè,劣,5,"bad, inferior"
勁,jìng,劲,5,"strength, energy"
勝,shèng,胜,5,victory
勞,láo,劳,5,"labor, toil"
勢,shì,势,5,"power, momentum"
勤,qín,勤,5,"diligent, industrious"
勸,quàn,劝,5,"to urge, to persuade"
勻,yún,匀,5,"even, uniform"
勿,wù,勿,5,[negative p.] do not
匆,cōng,匆,5,hurried
匯,huì,汇,5,"gather, remit (money)"
匹,pǐ,匹,5,"match; [m.w. (for horses and clothes)]; alone, single"
升,shēng,升,5,"to rise, to ascend; [unit of volume]"
卷,juǎn,卷,5,"roll, volume"
叉,chā,叉,5,"fork, cross"
古,gǔ,古,5,ancient
召,zhào,召,5,to summon
吐,tǔ,吐,5,to spit; to vomit
含,hán,含,5,"to contain, to include"
吵,chǎo,吵,5,to quarrel
吹,chuī,吹,5,to blow
吻,wěn,吻,5,to kiss; kiss
呆,dāi,呆,5,foolish
咨,zī,咨,5,"to consult, to counsel"
咬,yǎo,咬,5,to bite
品,pǐn,品,5,"product, commodity; grade, rank; to taste, to judge"
哈,hā,哈,5,[exc. (for laugh)] laugh sound
哎,āi,哎,5,[exc. (for surprise)]
哲,zhé,哲,5,"wise; sage, wise man"
唉,ài,唉,5,"[exc. (for regret)] sigh, alas"
唯,wéi,唯,5,only
唸,niàn,念,5,to read aloud
啟,qǐ,启,5,to open; to start
善,shàn,善,5,"good, kind"
喊,hǎn,喊,5,"to shout, to yell"
嗓,sǎng,嗓,5,throat
嗯,ēn,嗯,5,[exc.]
嗯,èn,嗯,5,[exc. (for acknowlegement)]
嗯,en,嗯,5,[exc.]
嗯,ēng,嗯,5,[exc.]
嗯,èng,嗯,5,[exc. (for acknowlegement)]
嗯,én,嗯,5,[exc. (for question)]
嗯,éng,嗯,5,[exc. (for question)]
嘉,jiā,嘉,5,to praise; excellent
噁,ě,恶,5,"disgusting, unpleasant"
器,qì,器,5,"vessel, instrument"
噴,pēn,喷,5,"to spout, to spray"
噸,dūn,吨,5,[unit of weight] ton
嚇,xià,吓,5,"to frighten, to scare"
嚏,tì,嚏,5,to sneeze
固,gù,固,5,"firm, solid"
圈,quān,圈,5,circle
圓,yuán,圆,5,"round, circle"
團,tuán,团,5,round; group
土,tǔ,土,5,earth; soil
均,jūn,均,5,"equal, even"
坦,tǎn,坦,5,"flat, open"
型,xíng,型,5,"model, shape"
域,yù,域,5,region
執,zhí,执,5,"to hold, to take"
培,péi,培,5,to cultivate
堆,duī,堆,5,"pile, stack; to pile up, to heap up"
塗,tú,涂,5,"smear, apply"
塘,táng,塘,5,"pond, pool"
塵,chén,尘,5,"dust, dirt"
壁,bì,壁,5,"wall, partition"
壺,hú,壶,5,"<vessel> pot, jug"
壽,shòu,寿,5,"longevity, old age"
夕,xī,夕,5,evening
夜,yè,夜,5,night
夸,kuā,夸,5,to boast
夾,jiā,夹,5,"to press (from both side), to hold between; to mix; clip"
奈,nài,奈,5,to deal with
套,tào,套,5,"to cover, to encase; cover, sheath; [m.w. (for sets)] set"
妙,miào,妙,5,wonderful
妨,fáng,妨,5,"to hinder, to obstruct"
姑,gū,姑,5,aunt
委,wěi,委,5,to entrust
姥,lǎo,姥,5,grandmother
姻,yīn,姻,5,marriage
姿,zī,姿,5,"posture, appearance"
威,wēi,威,5,power
娘,niáng,娘,5,mother; young lady
娛,yú,娱,5,to amuse
娶,qǔ,娶,5,(man) to marry
婆,pó,婆,5,old woman
婦,fù,妇,5,woman
媒,méi,媒,5,matchmaker; medium
嫁,jià,嫁,5,(woman) to marry
嫩,nèn,嫩,5,"tender, delicate"
孕,yùn,孕,5,fetus; pregnant
孝,xiào,孝,5,filial piety; mourning
守,shǒu,守,5,"guard, defend"
官,guān,官,5,government official
宣,xuān,宣,5,to proclaim
宴,yàn,宴,5,feast
宿,sù,宿,5,"lodge for night; old, former"
寂,jì,寂,5,silent
寓,yù,寓,5,"to reside, to inhabit; residence; metaphor"
寞,mò,寞,5,"lonely, desolate"
寧,níng,宁,5,"peaceful, rather"
寬,kuān,宽,5,"wide, lenient"
寵,chǒng,宠,5,"to love, to favor, to spoil"
寶,bǎo,宝,5,"treasure, precious"
射,shè,射,5,to shoot
尋,xún,寻,5,"to search, to seek"
尚,shàng,尚,5,"still, esteem"
尺,chǐ,尺,5,<tool> ruler; [unit of length] foot
尾,wěi,尾,5,tail
屆,jiè,届,5,"session, term"
屈,qū,屈,5,"tobend, yield"
屋,wū,屋,5,house
屜,tì,屉,5,drawer
屬,shǔ,属,5,belong to; category
岸,àn,岸,5,"shore, bank"
島,dǎo,岛,5,island
崑,kūn,昆,5,<mount>
嶼,yǔ,屿,5,island
巨,jù,巨,5,huge
巴,bā,巴,5,"to cling, to hope"
布,bù,布,5,cloth; to spread
席,xí,席,5,seat
幅,fú,幅,5,width; [m.w. (for paintings)]
幕,mù,幕,5,"curtain, screen"
幣,bì,币,5,coin
幻,huàn,幻,5,illusion
幼,yòu,幼,5,young
府,fǔ,府,5,government office
庫,kù,库,5,warehouse
庭,tíng,庭,5,courtyard
廂,xiāng,厢,5,compartment
廈,xià,厦,5,"mansion, building"
廠,chǎng,厂,5,"factory, plant"
廢,fèi,废,5,to abolish; abandoned; waste
延,yán,延,5,"to extend, to prolong"
弱,ruò,弱,5,weak
強,qiáng,强,5,strong
強,qiǎng,强,5,to force
彎,wān,弯,5,curved
彙,huì,汇,5,"to collect, to gather"
形,xíng,形,5,"shape, form"
彷,fǎng,仿,5,seemingly
彼,bǐ,彼,5,that; he
征,zhēng,征,5,"journey, campaign"
待,dài,待,5,to wait
徵,zhēng,征,5,"to recruit; to levy (taxes); phenomenon, symptom"
德,dé,德,5,"virtue, morality"
徹,chè,彻,5,to penetrate; thorough
忍,rěn,忍,5,to endure
念,niàn,念,5,"idea, thought; to study (a subject); to attend (a school)"
忽,hū,忽,5,suddenly; to neglect
怨,yuàn,怨,5,resentment
恢,huī,恢,5,to restore
恨,hèn,恨,5,to hate; hatred; regret
恭,gōng,恭,5,respectful
悄,qiǎo,悄,5,quiet
悠,yōu,悠,5,remote (in time or space); leisurely
悲,bēi,悲,5,"sad, sorrowful"
惠,huì,惠,5,favor; kindness
惡,è,恶,5,evil
惡,wù,恶,5,"to hate, to loathe"
愁,chóu,愁,5,to worry; sorrow
愧,kuì,愧,5,"ashamed, guilty"
慌,huāng,慌,5,anxious; hurried
慎,shèn,慎,5,"careful, cautious"
慚,cán,惭,5,"ashamed, remorseful"
慧,huì,慧,5,"wisdom, intelligence"
慰,wèi,慰,5,"comfort, console; to comfort"
慶,qìng,庆,5,to celebrate
憑,píng,凭,5,"to rely on, to lean on"
憾,hàn,憾,5,"regret, sorrow"
懇,kěn,恳,5,"earnest, sincere"
戀,liàn,恋,5,"to feel attached to, to long for, to love"
戒,jiè,戒,5,to warn; to abstain
戰,zhàn,战,5,"war, battle"
扇,shàn,扇,5,fan; [m.w. (for windows and doors)]
扇,shān,扇,5,to fan
托,tuō,托,5,to hold; to entrust
扶,fú,扶,5,to support
承,chéng,承,5,to bear; to inherit
抄,chāo,抄,5,"to copy, to plagiarize"
抓,zhuā,抓,5,"to grab, to seize"
投,tóu,投,5,to throw at
抖,dǒu,抖,5,to tremble
披,pī,披,5,"to drape over (one's shoulder); to open, to expose"
押,yā,押,5,to press; to detain
拆,chāi,拆,5,to take apart
拍,pāi,拍,5,"to clap, to pat"
拐,guǎi,拐,5,to abduct;to  turn
括,kuò,括,5,to include
拳,quán,拳,5,fist
拼,pīn,拼,5,to piece together; to spell; to go all out
挑,tiāo,挑,5,"to choose, to pick"
振,zhèn,振,5,to shake
捐,juān,捐,5,to donate
捨,shě,舍,5,to abandon
捲,juǎn,卷,5,to roll
掌,zhǎng,掌,5,palm; to control
掙,zhèng,挣,5,to struggle
採,cǎi,采,5,to pick
控,kòng,控,5,to control
措,cuò,措,5,"to arrange, to handle; to make plans"
揀,jiǎn,拣,5,"to pick, to choose; to sort out"
描,miáo,描,5,"to draw, to paint"
插,chā,插,5,"to insert, to poke"
握,wò,握,5,"to hold, to grip"
揮,huī,挥,5,"to wave, to swing"
損,sǔn,损,5,"to damage, to harm"
搖,yáo,摇,5,"to shake, to sway"
搜,sōu,搜,5,"to search, to look for"
搞,gǎo,搞,5,"to do, to work"
搶,qiǎng,抢,5,to snatch
摔,shuāi,摔,5,"to fall, to drop"
摘,zhāi,摘,5,"to pick, to pluck"
摩,mó,摩,5,"to rub, to polish"
摸,mō,摸,5,"to touch, to feel"
撕,sī,撕,5,"to tear, to rip"
撞,zhuàng,撞,5,"to bump, to collide"
撿,jiǎn,捡,5,"to pick up, to gather"
擁,yōng,拥,5,"to hug, to embrace"
擊,jī,击,5,"to strike, to hit"
擋,dǎng,挡,5,"to block, to obstruct"
操,cāo,操,5,"to operate, to handle"
擠,jǐ,挤,5,"to squeeze, to crowd"
擴,kuò,扩,5,"to expand, to extend"
擺,bǎi,摆,5,"to arrange, to place"
攔,lán,拦,5,"to block, to stop"
攝,shè,摄,5,"to take (a photo), to film"
政,zhèng,政,5,political; politics; government
敏,mǐn,敏,5,"quick, agile, smart"
救,jiù,救,5,"to rescue, to help"
敘,xù,叙,5,"to narrate, to chat"
敬,jìng,敬,5,to respect
敵,dí,敌,5,"to oppose, to resist"
斜,xié,斜,5,slanted
施,shī,施,5,to apply
旦,dàn,旦,5,"dawn, morning"
旬,xún,旬,5,ten-day period
昆,kūn,昆,5,elder brother
昇,shēng,升,5,(sun) to rise
映,yìng,映,5,reflect
曬,shài,晒,5,(sun) to shine on; to bask (in sunshine)
智,zhì,智,5,"wisdom, intellect"
暈,yùn,晕,5,"to faint, to swoon"
暗,àn,暗,5,dark
曾,zēng,曾,5,"once, ever"
替,tì,替,5,"to substitute, to replace"
朗,lǎng,朗,5,bright
朝,cháo,朝,5,"imperial government; dynasty; facing, towards"
朝,zhāo,朝,5,morning
木,mù,木,5,wood; tree
未,wèi,未,5,not yet
村,cūn,村,5,village
析,xī,析,5,to sepanalyze
架,jià,架,5,"shelf, frame; to erect, to support"
某,mǒu,某,5,"some, a certain"
柔,róu,柔,5,soft
柴,chái,柴,5,firewood
核,hé,核,5,core
桃,táo,桃,5,peach
桔,jú,桔,5,orange (name of a plant and its fruit)
梨,lí,梨,5,pear
梳,shū,梳,5,comb
棋,qí,棋,5,"chess, board game"
椒,jiāo,椒,5,pepper
榮,róng,荣,5,"honor, glory"
構,gòu,构,5,"to construct, to build"
槍,qiāng,枪,5,"gun, rifle"
模,mó,模,5,"model, mold"
檔,dàng,档,5,"file, record"
櫃,guì,柜,5,cabinet
權,quán,权,5,"power, authority"
欠,qiàn,欠,5,"toowe, lack"
欣,xīn,欣,5,"to enjoy, to be glad"
歇,xiē,歇,5,"to rest, to stop"
歐,ōu,欧,5,(short for) Europe
武,wǔ,武,5,"martial, military"
歪,wāi,歪,5,crooked
歸,guī,归,5,"to return, to go back"
殊,shū,殊,5,special
殺,shā,杀,5,to kill
毒,dú,毒,5,poison
毫,háo,毫,5,fine (hair)
毯,tǎn,毯,5,blanket
氛,fēn,氛,5,"atmosphere, air"
池,chí,池,5,pond
沈,chén,沉,5,to sink
沉,chén,沉,5,to sink
沖,chōng,冲,5,"to rush, to rinse"
治,zhì,治,5,"to govern, to manage"
泛,fàn,泛,5,"to float, to overflow"
洞,dòng,洞,5,cave
派,pài,派,5,"branch of river; faction, group; style"
淘,táo,淘,5,to wash
淚,lèi,泪,5,tear
淡,dàn,淡,5,light (flavor)
淺,qiǎn,浅,5,shallow; light (color)
測,cè,测,5,"to measure, to test"
源,yuán,源,5,"source, origin"
溝,gōu,沟,5,"ditch, trench"
滑,huá,滑,5,"to slip, to slide"
滴,dī,滴,5,"to drip, to drop"
